2017-01-01,    185
2017-01-08,    183
2017-01-15,    145
2017-01-22,    133
2017-01-29,    145
2017-02-05,    155
2017-02-12,    160
2017-02-19,    155
2017-02-26,    153
2017-03-05,    136
2017-03-12,    152
2017-03-19,    158
2017-03-26,    157
2017-04-02,    164
2017-04-09,    148
2017-04-16,    160
2017-04-23,    153
2017-04-30,    151
2017-05-07,    168
2017-05-14,    244
2017-05-21,    155
2017-05-28,    168
