2017-01-01,    716
2017-01-08,    710
2017-01-15,    692
2017-01-22,    708
2017-01-29,    704
2017-02-05,    694
2017-02-12,    710
2017-02-19,    719
2017-02-26,    716
2017-03-05,    637
2017-03-12,    658
2017-03-19,    768
2017-03-26,    766
2017-04-02,    714
2017-04-09,    734
2017-04-16,    742
2017-04-23,    705
2017-04-30,    735
2017-05-07,    756
2017-05-14,    873
2017-05-21,    676
2017-05-28,    724
